,Price,Total_Sqft,Location,BHK,Price_Per_Sqft
23495,2356000,925,Uttarpara Kotrung,2,2547
23496,4122999,760,Uttarpara Kotrung,2,5424
23498,8000000,1100,Uttarpara Kotrung,3,7272
23499,9600000,1077,Uttarpara Kotrung,3,8913
23500,8950000,1145,Uttarpara Kotrung,3,7816
23501,9160000,1145,Uttarpara Kotrung,3,8000
23502,7600000,1145,Uttarpara Kotrung,3,6637
23504,2208000,837,Uttarpara Kotrung,2,2637
23505,2208000,771,Uttarpara Kotrung,2,2863
23506,3900000,1114,Uttarpara Kotrung,2,3500
23507,7119000,1107,Uttarpara Kotrung,3,6430
23509,4800000,830,Uttarpara Kotrung,2,5783
23511,3500000,875,Uttarpara Kotrung,2,4000
23512,3300000,850,Uttarpara Kotrung,2,3882
23514,6500000,875,Uttarpara Kotrung,2,7428
23515,2600000,850,Uttarpara Kotrung,2,3058
23517,6216000,1270,Uttarpara Kotrung,3,4894
23521,3200000,1051,Uttarpara Kotrung,2,3044
23522,6200000,1020,Uttarpara Kotrung,3,6078
23523,3550000,1270,Uttarpara Kotrung,2,2795
23524,5715000,1008,Uttarpara Kotrung,2,5669
23526,9282000,1302,Uttarpara Kotrung,3,7129
23528,4899000,1028,Uttarpara Kotrung,2,4765
23529,7236000,1330,Uttarpara Kotrung,3,5440
23530,6256000,1008,Uttarpara Kotrung,2,6206
23533,10000000,1387,Uttarpara Kotrung,3,7209
23534,2428000,1006,Uttarpara Kotrung,2,2413
23536,2524000,1012,Uttarpara Kotrung,2,2494
23537,8164000,1028,Uttarpara Kotrung,2,7941
23538,9818000,1440,Uttarpara Kotrung,3,6818
23540,3510000,740,Uttarpara Kotrung,2,4743
23543,12000000,940,Vadapalani,2,12765
23544,25299999,2394,Vadapalani,4,10568
23559,24900000,2350,Vadapalani,4,10595
23564,14900000,1163,Vadapalani,2,12811
23567,15000000,1168,Vadapalani,2,12842
23569,17600000,983,Vadapalani,2,17904
23571,11299999,1077,Vadapalani,2,10492
23572,10300000,1080,Vadapalani,2,9537
23573,10200000,981,Vadapalani,2,10397
23574,10200000,980,Vadapalani,2,10408
23575,3200000,979,Vadapalani,2,3268
23579,14900000,1163,Vadapalani,2,12811
23582,15000000,1168,Vadapalani,2,12842
23584,17600000,983,Vadapalani,2,17904
23586,11299999,1077,Vadapalani,2,10492
23587,10300000,1080,Vadapalani,2,9537
23588,10200000,981,Vadapalani,2,10397
23589,10200000,980,Vadapalani,2,10408
23590,9222000,980,Vadapalani,2,9410
23604,3636000,523,Vadapalani,1,6952
23605,8000000,515,Vadapalani,1,15533
23607,14900000,1080,Vadapalani,2,13796
23608,14900000,1077,Vadapalani,2,13834
23612,17600000,1163,Vadapalani,2,15133
23614,17900000,1168,Vadapalani,2,15325
23617,23200000,1707,Vadapalani,3,13591
23620,6183000,631,Vadapalani,2,9798
23621,17800000,979,Vadapalani,2,18181
23622,19100000,981,Vadapalani,2,19469
23623,14000000,1100,Vadapalani,2,12727
23624,11700000,1569,Valasaravakkam,3,7456
23625,11700000,1569,Valasaravakkam,3,7456
23627,8155000,1145,Valasaravakkam,2,7122
23628,7983000,1165,Valasaravakkam,2,6852
23629,3800000,1022,Valasaravakkam,2,3718
23630,15600000,1548,Valasaravakkam,3,10077
23631,15700000,1591,Valasaravakkam,3,9868
23634,3000000,1312,Valasaravakkam,2,2286
23636,6083000,1141,Valasaravakkam,2,5331
23637,6500000,1110,Valasaravakkam,2,5855
23638,5500000,1030,Valasaravakkam,2,5339
23639,6995999,1030,Valasaravakkam,2,6792
23640,2999000,1044,Valasaravakkam,1,2872
23641,4000000,1062,Vandalur,2,3766
23642,4000000,1062,Vandalur,2,3766
23643,4000000,1062,Vandalur,2,3766
23644,4000000,1062,Vandalur,2,3766
23645,4000000,1062,Vandalur,2,3766
23646,4000000,1062,Vandalur,2,3766
23647,4000000,1062,Vandalur,2,3766
23648,4000000,1060,Vandalur,2,3773
23650,9980000,1378,Vandalur,3,7242
23652,2272000,873,Vandalur,2,2602
23653,2347000,1051,Vandalur,2,2233
23654,3990000,1116,Vandalur,2,3575
23655,6800000,1448,Vandalur,3,4696
23656,11000000,1121,Vandalur,2,9812
23658,9500000,877,Vandalur,1,10832
23659,27000000,1272,Vandalur,3,21226
23660,7250000,877,Vandalur,1,8266
23661,4000000,577,Vandalur,1,6932
23662,4928000,1120,Varthur,2,4400
23663,4580000,1145,Varthur,2,4000
23664,8954000,1216,Varthur,2,7363
23665,8954000,1216,Varthur,2,7363
23666,8954000,1216,Varthur,2,7363
23667,8954000,1216,Varthur,2,7363
23668,8800000,1195,Varthur,2,7364
23669,15400000,2321,Varthur,3,6635
23670,11000000,1655,Varthur,3,6646
23671,9300000,1515,Varthur,3,6138
23672,4928000,1120,Varthur,2,4400
23673,4831000,1098,Varthur,2,4399
23674,7900000,1205,Varthur,2,6556
23675,6570000,1007,Varthur,2,6524
23676,4611000,1048,Varthur,2,4399
23679,4556000,1139,Varthur,2,4000
23680,4616000,1154,Varthur,2,4000
23681,4896000,1224,Varthur,2,4000
23682,4656000,1164,Varthur,2,4000
23683,4995000,1100,Varthur,2,4540
23684,4995000,1100,Varthur,2,4540
23685,4294000,976,Varthur,2,4399
23686,15000000,2134,Varthur,3,7029
23687,6533000,1110,Varthur,2,5885
23688,7467000,1345,Varthur,2,5551
23689,11000000,1655,Varthur,3,6646
23690,11000000,1655,Varthur,3,6646
23692,8509000,1485,Varthur,3,5729
23693,17100000,2321,Varthur,3,7367
23694,9100000,1216,Varthur,2,7483
23695,20000000,2830,Varthur,4,7067
23699,4306000,990,Varthur,2,4349
23701,4872000,1120,Varthur,2,4350
23702,4306000,990,Varthur,2,4349
23703,5002000,1150,Varthur,2,4349
23704,4872000,1120,Varthur,2,4350
23705,5002000,1150,Varthur,2,4349
23708,4611000,1060,Varthur,2,4350
23709,4611000,1060,Varthur,2,4350
23712,8800000,1195,Varthur,2,7364
23713,15400000,2321,Varthur,3,6635
23714,8800000,1195,Varthur,2,7364
23715,15400000,2321,Varthur,3,6635
23716,11000000,1655,Varthur,3,6646
23717,5400000,960,Varthur,2,5625
23718,8800000,1195,Varthur,2,7364
23719,15400000,2321,Varthur,3,6635
23720,11000000,1655,Varthur,3,6646
23721,6884999,1215,Varthur,2,5666
23723,5964000,1205,Varthur,2,4949
23725,6187000,1205,Varthur,2,5134
23726,6780000,1250,Varthur,2,5424
23727,8070000,1375,Varthur,2,5869
23729,8800000,1216,Varthur,2,7236
23732,7281000,1310,Varthur,2,5558
23733,7995999,1251,Varthur,2,6391
23734,10100000,1385,Varthur,3,7292
23735,10800000,1260,Varthur,2,8571
23738,11500000,1330,Varthur,2,8646
23739,8800000,1216,Varthur,2,7236
23742,8800000,1216,Varthur,2,7236
23745,7281000,1310,Varthur,2,5558
23746,7995999,1251,Varthur,2,6391
23748,4076000,1260,Varthur,2,3234
23751,8005000,1330,Varthur,2,6018
23752,5404000,1135,Varthur,2,4761
23753,5507000,1165,Varthur,2,4727
23754,6916000,1190,Varthur,2,5811
23756,11500000,1200,Varthur,2,9583
23757,5950000,1010,Varthur,2,5891
23760,8954000,1216,Varthur,2,7363
23761,8800000,1216,Varthur,2,7236
23763,14000000,1655,Varthur,3,8459
23764,8940000,1007,Varthur,2,8877
23766,18500000,1697,Varthur,4,10901
23768,4277000,1216,Varthur,2,3517
23769,9550000,1346,Varthur,2,7095
23770,9400000,1216,Varthur,2,7730
23771,8100000,1216,Varthur,2,6661
23772,8250000,1216,Varthur,2,6784
23773,7800000,1346,Varthur,2,5794
23774,8100000,1346,Varthur,2,6017
23775,12000000,1346,Varthur,2,8915
23776,11900000,1216,Varthur,2,9786
23777,10500000,1216,Varthur,2,8634
23778,3425000,1216,Varthur,2,2816
23781,8500000,1346,Varthur,2,6315
23783,7000000,1216,Varthur,2,5756
23784,7400000,1216,Varthur,2,6085
23785,6250000,1346,Varthur,2,4643
23786,9300000,1346,Varthur,2,6909
23787,6150000,1346,Varthur,2,4569
23788,6150000,1216,Varthur,2,5057
23789,9450000,1216,Varthur,2,7771
23790,9300000,1216,Varthur,2,7648
23791,8400000,1216,Varthur,2,6907
23792,9200000,1216,Varthur,2,7565
23793,5914000,1346,Varthur,2,4393
23794,4500000,1346,Varthur,2,3343
23795,5586000,1346,Varthur,2,4150
23796,6000000,1216,Varthur,2,4934
23797,6200000,1346,Varthur,2,4606
23800,2288000,1216,Varthur,2,1881
23801,5223000,1000,Varthur,2,5223
23802,8137000,1050,Varthur,2,7749
23803,5424000,1173,Varthur,2,4624
23804,7925000,1254,Varthur,2,6319
23806,5177000,1224,Varthur,2,4229
23807,5173000,1166,Varthur,2,4436
23809,5064000,1209,Varthur,2,4188
23811,3329999,1151,Varthur,2,2893
23812,3100000,1150,Varthur,2,2695
23813,2745000,1149,Varthur,2,2389
23814,2899000,1214,Varthur,2,2387
23815,11000000,1123,Varthur,2,9795
23816,11000000,1198,Varthur,2,9181
23817,2585000,1150,Varthur,2,2247
23818,7500000,1107,Vasai,3,6775
23821,3350000,650,Vasai,1,5153
23824,18500000,1125,Vasai,3,16444
23825,2596000,630,Vasai,1,4120
23826,8000000,590,Vasai,1,13559
23829,2795000,650,Vasai,1,4300
23830,3977000,650,Vasai,1,6118
23833,7500000,925,Vasai,2,8108
23835,4600000,650,Vasai,1,7076
23836,3800000,595,Vasai,1,6386
23837,3000000,535,Vasai,1,5607
23840,2900000,695,Vasai,1,4172
23841,4600000,650,Vasai,1,7076
23842,3800000,595,Vasai,1,6386
23843,7400000,900,Vasai,2,8222
23844,7500000,950,Vasai,2,7894
23845,6220000,748,Vasai,2,8315
23848,4700000,550,Vasai,1,8545
23849,15500000,650,Vasai,1,23846
23851,3243000,572,Vasai,1,5669
23852,10700000,1050,Vasai,3,10190
23853,6300000,800,Vasai,2,7875
23854,3100000,353,Vasai,1,8781
23855,2400000,572,Vasai,1,4195
23857,13000000,1175,Vasai West,3,11063
23859,4550000,500,Vasai West,1,9100
23862,5800000,545,Vasai West,1,10642
23863,4700000,325,Vasai West,1,14461
23864,3500000,550,Vasai West,1,6363
23865,5199000,550,Vasai West,1,9452
23867,5500000,620,Vasai West,1,8870
23871,2800000,516,Vasai West,1,5426
23873,2900000,558,Vasai east,1,5197
23874,13200000,540,Vasai east,1,24444
23875,13200000,540,Vasai east,1,24444
23876,4700000,450,Vasai east,1,10444
23877,5200000,505,Vasai east,1,10297
23878,2500000,585,Vasai east,1,4273
23879,5800000,750,Vasai east,1,7733
23883,13500000,800,Vasai east,2,16875
23884,2450000,540,Vasai east,1,4537
23885,5100000,1250,Vasai east,3,4080
23886,3300000,600,Vasai east,1,5500
23888,6900000,600,Vasant Kunj,1,11500
23890,35000000,1800,Vasant Kunj,4,19444
23891,8200000,500,Vasant Kunj,1,16400
23892,6800000,581,Vasant Kunj,1,11703
23893,2650000,600,Vasant Kunj,1,4416
23896,8500000,750,Vasant Kunj,1,11333
23897,20000000,1150,Vasant Kunj,2,17391
23898,25000000,1500,Vasant Kunj,3,16666
23899,20000000,1150,Vasant Kunj,2,17391
23900,24000000,1450,Vasant Kunj,3,16551
23901,25000000,1650,Vasant Kunj,3,15151
23902,7000000,600,Vasant Kunj,1,11666
23903,9000000,650,Vasant Kunj,1,13846
23904,7500000,600,Vasant Kunj,1,12500
23906,11000000,800,Vasant Kunj,2,13750
23908,7500000,581,Vasant Kunj,1,12908
23909,30000000,1800,Vasant Kunj,3,16666
23910,30000000,1800,Vasant Kunj,3,16666
23911,7500000,581,Vasant Kunj,1,12908
23913,7500000,600,Vasant Kunj,1,12500
23915,2650000,600,Vasant Kunj,1,4416
23920,7000000,600,Vasant Kunj,1,11666
23925,6798999,581,Vasant Kunj,1,11702
23926,16500000,900,Vasant Kunj,2,18333
23927,18000000,1100,Vasant Kunj,3,16363
23928,18000000,1100,Vasant Kunj,3,16363
23929,7500000,600,Vasant Kunj,1,12500
23932,16500000,1200,Vasant Kunj,2,13750
23949,32500000,1800,Vasant Kunj,3,18055
23950,17500000,1250,Vasant Kunj,2,14000
23951,7500000,650,Vasant Kunj,1,11538
23953,8500000,650,Vasant Kunj,1,13076
23956,14500000,1100,Vasant Kunj,2,13181
23958,6500000,550,Vasant Kunj,1,11818
23959,7000000,581,Vasant Kunj,1,12048
23960,7200000,580,Vasant Kunj,1,12413
23961,17500000,1200,Vasant Kunj,3,14583
23962,40000000,2600,Vasant Kunj,3,15384
23964,30000000,2200,Vasant Kunj,2,13636
23965,8000000,580,Vasant Kunj,1,13793
23966,29000000,1800,Vasant Kunj,3,16111
23968,75000000,2000,Vasant Kunj,3,37500
23969,7500000,650,Vasant Kunj,1,11538
23970,16000000,1100,Vasant Kunj,1,14545
23972,11500000,1050,Vasant Kunj,1,10952
23974,9000000,650,Vasant Kunj,1,13846
23977,15000000,1150,Vasant Kunj,2,13043
23978,22000000,1150,Vasant Kunj,2,19130
23980,21500000,1150,Vasant Kunj,2,18695
23981,28000000,1800,Vasant Kunj,3,15555
23982,22000000,1300,Vasant Kunj,2,16923
23984,7200000,500,Vasant Kunj,1,14400
23985,7200000,500,Vasant Kunj,1,14400
23988,20000000,1150,Vasant Kunj,1,17391
23989,27000000,1800,Vasant Kunj,2,15000
23991,7200000,500,Vasant Kunj,1,14400
23992,7000000,650,Vasant Kunj,1,10769
23993,29000000,1800,Vasant Kunj,3,16111
23994,7500000,650,Vasant Kunj,1,11538
23995,19500000,1100,Vasant Kunj,2,17727
23997,26000000,1700,Vasant Kunj,3,15294
23998,8000000,650,Vasant Kunj,1,12307
23999,16000000,1100,Vasant Kunj,2,14545
24001,14500000,1100,Vasant Kunj,2,13181
24003,16000000,650,Vasant Kunj,1,24615
24004,19000000,1100,Vasant Kunj,2,17272
24011,22500000,1200,Vasant Kunj,3,18750
24012,13000000,600,Vasant Kunj,1,21666
24013,12200000,650,Vasant Kunj,1,18769
24014,29900000,900,Vasant Kunj,2,33222
24024,2300000,550,Vasant Kunj,1,4181
24025,22000000,800,Vasant Kunj,1,27500
24027,50000000,1800,Vasant Kunj,3,27777
24029,32500000,1800,Vasant Kunj,3,18055
24032,32500000,1500,Vasant Kunj,3,21666
24034,20000000,1300,Vasant Kunj,3,15384
24035,28000000,1200,Vasant Kunj,3,23333
24036,27200000,1400,Vasant Kunj,3,19428
24039,19500000,1200,Vasant Kunj,2,16250
24040,18500000,1050,Vasant Kunj,2,17619
24041,35000000,1200,Vasant Kunj,2,29166
24043,26000000,900,Vasant Kunj,2,28888
24044,27000000,1400,Vasant Kunj,3,19285
24045,20000000,1400,Vasant Kunj,3,14285
24047,29500000,1400,Vasant Kunj,3,21071
24048,27500000,1400,Vasant Kunj,3,19642
24049,26500000,1400,Vasant Kunj,3,18928
24050,24000000,1600,Vasant Kunj,4,15000
24051,26000000,1400,Vasant Kunj,3,18571
24052,62000000,1400,Vasant Kunj,3,44285
24053,27000000,1400,Vasant Kunj,3,19285
24054,70000000,4500,Vasant Kunj,5,15555
24056,31300000,2000,Vasant Kunj,6,15650
24057,24000000,2000,Vasant Kunj,6,12000
24058,26000000,1400,Vasant Kunj,3,18571
24059,30000000,1400,Vasant Kunj,3,21428
24060,26000000,2000,Vasant Kunj,6,13000
24061,36000000,1400,Vasant Kunj,3,25714
24062,27000000,1600,Vasant Kunj,4,16875
24063,20000000,1400,Vasant Kunj,3,14285
24064,27000000,1600,Vasant Kunj,4,16875
24065,24000000,1400,Vasant Kunj,3,17142
24066,40000000,1400,Vasant Kunj,3,28571
24067,45000000,2000,Vasant Kunj,4,22500
24068,22000000,2700,Vasant Kunj,7,8148
24069,32500000,1400,Vasant Kunj,3,23214
24070,28000000,1500,Vasant Kunj,4,18666
24071,27000000,1600,Vasant Kunj,4,16875
24073,18000000,900,Vasant Kunj,2,20000
24074,23000000,1100,Vasant Kunj,2,20909
24075,22500000,1400,Vasant Kunj,3,16071
24076,38000000,1400,Vasant Kunj,3,27142
24078,25000000,1400,Vasant Kunj,3,17857
24080,31000000,1050,Vasant Kunj,2,29523
24082,32500000,1800,Vasant Kunj,4,18055
24083,28000000,1500,Vasant Kunj,4,18666
24084,27000000,1600,Vasant Kunj,4,16875
24086,18000000,900,Vasant Kunj,2,20000
24087,23000000,1100,Vasant Kunj,2,20909
24088,22500000,1400,Vasant Kunj,3,16071
24089,38000000,1400,Vasant Kunj,3,27142
24092,28000000,2400,Vasant Kunj,6,11666
24093,65000000,1400,Vasant Kunj,3,46428
24094,13500000,3200,Vasant Kunj,7,4218
24095,17600000,1050,Vasant Kunj,2,16761
24096,21000000,1200,Vasant Kunj,2,17500
24097,31000000,1200,Vasant Kunj,2,25833
24099,25000000,1400,Vasant Kunj,3,17857
24101,13500000,3200,Vasant Kunj,7,4218
24102,17600000,1050,Vasant Kunj,2,16761
24103,21000000,1200,Vasant Kunj,2,17500
24104,31000000,1200,Vasant Kunj,2,25833
24106,25000000,1400,Vasant Kunj,3,17857
24108,50000000,4000,Vasant Kunj,7,12500
24110,22500000,900,Vasant Kunj,2,25000
24112,28000000,2400,Vasant Kunj,6,11666
24114,17600000,1050,Vasant Kunj,2,16761
24115,21000000,1200,Vasant Kunj,2,17500
24116,31000000,1200,Vasant Kunj,2,25833
24117,26000000,1800,Vasant Kunj,3,14444
24121,20000000,1150,Vasant Kunj,2,17391
24127,33000000,1800,Vasant Kunj,3,18333
24128,62500000,2400,Vasant Kunj,3,26041
24129,27200000,1400,Vasant Kunj,3,19428
24130,35000000,2000,Vasant Kunj,4,17500
24131,28500000,1800,Vasant Kunj,3,15833
24132,9000000,750,Vasant Kunj,1,12000
24133,3800000,750,Vasant Kunj,1,5066
24134,18000000,1050,Vasant Kunj,2,17142
24138,30000000,2000,Vasant Kunj,3,15000
24142,8200000,1800,Vasant Vihar,2,4555
24143,50000000,3500,Vasant Vihar,8,14285
24145,39000000,1200,Vasant Vihar,3,32500
24147,15000000,2150,Vasant Vihar,3,6976
24148,39000000,1109,Vasant Vihar,3,35166
24149,12200000,1902,Vasant Vihar,3,6414
24150,65000000,1300,Vasant Vihar,4,50000
24151,65000000,1300,Vasant Vihar,4,50000
24153,15000000,2150,Vasant Vihar,3,6976
24154,39000000,1109,Vasant Vihar,3,35166
24155,12200000,1902,Vasant Vihar,3,6414
24156,8500000,900,Vashi,2,9444
24157,6900000,570,Vashi,1,12105
24158,10000000,1786,Vashi,3,5599
24159,3325000,1154,Vashi,2,2881
24160,3061000,1000,Vashi,2,3061
24161,2116000,1000,Vashi,2,2116
24162,6000000,1800,Vashi,3,3333
24163,7800000,2050,Vashi,4,3804
24164,4500000,1600,Vashi,3,2812
24165,23500000,1212,Vashi,3,19389
24166,4000000,2000,Vashi,4,2000
24167,13000000,2000,Vashi,4,6500
24168,9086000,1298,Velachery,3,7000
24169,7052000,1085,Velachery,2,6499
24170,9086000,1298,Velachery,3,7000
24171,8043000,1149,Velachery,3,7000
24172,8043000,1149,Velachery,3,7000
24173,7476000,1068,Velachery,2,7000
24174,7476000,1068,Velachery,2,7000
24175,6593000,899,Velachery,2,7333
24176,9086000,1298,Velachery,3,7000
24177,8043000,1149,Velachery,3,7000
24178,8043000,1149,Velachery,3,7000
24179,7476000,1068,Velachery,2,7000
24180,7476000,1068,Velachery,2,7000
24181,6593000,899,Velachery,2,7333
24182,9198000,1260,Velachery,3,7300
24183,9198000,1260,Velachery,3,7300
24184,6240000,1040,Velachery,2,6000
24185,5610000,935,Velachery,2,6000
24186,11000000,1217,Velachery,2,9038
24187,12000000,1445,Velachery,3,8304
24188,3772000,815,Velachery,2,4628
24191,4114000,1000,Velachery,2,4114
24192,12900000,1536,Velachery,3,8398
24193,10600000,1639,Velachery,3,6467
24194,13799999,1475,Velachery,3,9355
24195,10000000,1217,Velachery,2,8216
24196,10700000,1582,Velachery,3,6763
24197,9625000,1234,Velachery,2,7799
24199,3675000,1100,Velachery,2,3340
24200,6286000,960,Velachery,2,6547
24201,4324000,899,Velachery,2,4809
24202,8500000,1215,Velachery,2,6995
24205,4999000,920,Velachery,2,5433
24206,5285000,884,Velachery,2,5978
24207,6154000,914,Velachery,2,6733
24208,5476000,884,Velachery,2,6194
24209,5200000,830,Velachery,2,6265
24210,5476000,884,Velachery,2,6194
24211,5476000,830,Velachery,2,6597
24212,5476000,914,Velachery,2,5991
24213,3300000,914,Velachery,2,3610
24214,4979000,920,Velachery,2,5411
24215,5000000,920,Velachery,2,5434
24216,6500000,1112,Velappanchavadi,2,5845
24219,9549000,1112,Velappanchavadi,2,8587
24221,5265000,983,Velappanchavadi,2,5356
24224,12000000,1112,Velappanchavadi,2,10791
24225,4820000,1024,Velappanchavadi,2,4707
24227,21100000,1395,Velappanchavadi,3,15125
24230,23000000,1414,Velappanchavadi,3,16265
24232,16000000,1024,Velappanchavadi,2,15625
24233,3479999,781,Vengaivasal,2,4455
24234,3479999,781,Vengaivasal,2,4455
24235,3399000,912,Vengaivasal,2,3726
24236,3399000,912,Vengaivasal,2,3726
24237,3399000,912,Vengaivasal,2,3726
24238,3399000,912,Vengaivasal,1,3726
24239,3399000,912,Vengaivasal,2,3726
24240,3399000,912,Vengaivasal,2,3726
24241,3399000,912,Vengaivasal,2,3726
24242,3399000,912,Vengaivasal,2,3726
24243,3399000,912,Vengaivasal,2,3726
24244,3399000,912,Vengaivasal,2,3726
24245,3399000,912,Vengaivasal,2,3726
24246,3399000,912,Vengaivasal,1,3726
24247,3399000,912,Vengaivasal,2,3726
24248,3399000,912,Vengaivasal,2,3726
24249,3399000,912,Vengaivasal,2,3726
24250,3399000,912,Vengaivasal,2,3726
24251,3300000,1234,Vengaivasal,2,2674
24252,5273000,1060,Vengaivasal,3,4974
24253,2188000,833,Vengaivasal,2,2626
24254,6663000,1469,Vengaivasal,3,4535
24256,3342000,1234,Vengaivasal,2,2708
24257,3023000,912,Vengaivasal,2,3314
24258,5600000,912,Vengaivasal,2,6140
24259,2500000,600,Vikas Puri,2,4166
24260,2200000,1006,Vikas Puri,2,2186
24261,2000000,1000,Vikas Puri,2,2000
24262,12000000,1250,Vikas Puri,3,9600
24263,13400000,900,Vikas Puri,2,14888
24264,12500000,1251,Vikas Puri,3,9992
24265,9000000,1000,Vikas Puri,2,9000
24266,7500000,952,Vikas Puri,2,7878
24267,11000000,1106,Vikas Puri,2,9945
24270,50100000,1400,Ville Parle East,3,35785
24271,30000000,1500,Ville Parle East,2,20000
24273,28000000,700,Ville Parle East,1,40000
24274,30000000,1100,Ville Parle East,2,27272
24275,20000000,1100,Ville Parle East,2,18181
24276,18900000,900,Ville Parle East,2,21000
24279,50000000,1500,Ville Parle East,2,33333
24286,29000000,950,Ville Parle East,2,30526
24288,27500000,1200,Ville Parle East,2,22916
24289,25000000,720,Ville Parle East,2,34722
24290,29000000,900,Ville Parle East,2,32222
24291,29000000,690,Ville Parle East,2,42028
24292,13500000,690,Ville Parle East,2,19565
24293,28000000,1400,Ville Parle East,2,20000
24295,32500000,1400,Ville Parle East,2,23214
24296,26000000,1278,Ville Parle East,2,20344
24297,29000000,710,Ville Parle East,2,40845
24298,26500000,1100,Ville Parle East,2,24090
24303,15500000,772,Ville Parle East,2,20077
24304,25000000,837,Ville Parle East,2,29868
24307,62500000,1890,Ville Parle East,4,33068
24310,27900000,980,Ville Parle East,2,28469
24311,10000000,320,Ville Parle East,1,31250
24312,6700000,320,Ville Parle East,1,20937
24313,9500000,950,Ville Parle East,2,10000
24314,28400000,805,Ville Parle East,2,35279
24315,28800000,845,Ville Parle East,2,34082
24316,29500000,853,Ville Parle East,2,34583
24317,29500000,853,Ville Parle East,2,34583
24318,36000000,895,Ville Parle East,2,40223
24319,40400000,895,Ville Parle East,2,45139
24320,40400000,907,Ville Parle East,2,44542
24321,23000000,2100,Ville Parle East,5,10952
24322,2700000,650,Virar,1,4153
24323,2800000,650,Virar,1,4307
24327,7031000,1030,Virar,3,6826
24328,4800000,650,Virar,1,7384
24329,2600000,650,Virar,1,4000
24330,10500000,650,Virar,1,16153
24331,3446000,412,Virar,1,8364
24332,4656000,426,Virar,1,10929
24333,4300000,581,Virar,1,7401
24335,2700000,680,Virar,1,3970
24338,4067000,665,Virar,1,6115
24340,12100000,630,Virar,1,19206
24342,6200000,690,Virar,1,8985
24346,3300000,690,Virar,1,4782
24349,2200000,600,Virar,1,3666
24352,4067000,665,Virar,1,6115
24353,7700000,1335,Virar,4,5767
24354,4794000,412,Virar,1,11635
24355,7700000,1335,Virar,4,5767
